video_id,video_url,video_caption,scrape_timestamp,entry_id,parent_comment_id,is_reply,text_content,author_username,author_nickname,creation_timestamp,comment_total_replies
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,,False,"Kalo gajih 20 ++ kerja 24 jam pun gua jabanin apa itu mental health, tapi kalo UMR mah skip 😅 kerja normal aja",yymimah123,Yulia yemimah,2025-05-23 16:54:30,6.0
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,7425b610-c45d-4975-a5d7-59d4732e6319,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,"gausa bahas gaji,tukang becak yang gajinya kecil untuk ngehidupin satu keluarga aja gada yang berisik soal mental health",arteryxnv,arteryx,2025-05-23 18:42:19,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,b76d0bc0-e46f-4c01-84ae-f694ca6c0a5b,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,tapi editornya dilunasin cicilan rumahnya,ambarbawono113,Ambarautomotif,2025-05-24 03:45:44,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,72848ca8-58da-479b-94e9-7dd794906e14,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,mungkin editormya belum pernah ngrasain susahnya nyari kerja,duducaknan,duducaknan,2025-05-24 13:04:52,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,ab01a31c-9a97-473f-928c-dc8c37045b33,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,lu kga paham poin nya maksudnya bukan dari gaji tapi kebanyakan orang banyak ngeluh,omgggxhello,MamaMialezatos,2025-05-24 11:19:36,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,d70bd244-882a-448e-8023-93da507e9d93,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,Yang dapet gaji 20+ juga ngelewatin UMR dulu... tapi mereka bisa capai itu karena ga ada mental health mental health. Masi miskin ya kerja,arifsyauqii,Syauqi,2025-06-04 10:26:52,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,93addbc5-d505-4929-9ced-37017cbcdca9,73080f80-9eb2-4dd4-8e3b-8faf8787a47a,True,umr emang lebih singkron dengan warkop 😅,mertajaya79,MERTAJAYA,2025-05-23 20:17:23,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,60305c91-8133-434d-bd76-5a4d8304a423,,False,jgn gt bang soalnya kapasitas org beda2,hanifabafadalhani,hanifabafadalhani,2025-05-23 13:10:34,24.0
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,cd9f2a83-13b4-42b1-917d-3e705efbb8dc,60305c91-8133-434d-bd76-5a4d8304a423,True,"dia ngajari cara kaya...timoty juga pernah bilang di VT dia bilang mengakui bukan ahli agama,bkn ahli kesehatan...kita ambil ilmunya cara kaya,,,,selebihnya kita filter sendiri...",radenronggo2,raden ronggo,2025-05-23 22:36:49,
7507084128119016709,7507084128119016709,MENTAL HEALTH#timothyronald #mindset ,2025-06-06 11:40:53.824401,c6fc4883-d0c9-4b04-8d38-99c67590f1a1,60305c91-8133-434d-bd76-5a4d8304a423,True,"hidup lah d negara cina lu, lihat tuh org cacat aja ga ad yg ngeluh. elu beruntung hidup d konoha😅",kepooooo222,user8567492505743,2025-05-24 11:27:12,
